id,station_id,name,latitude,longitude,air_temp,rainfall,rel_hum,wind_speed,wind_dir,timestamp
S106,S106,Pulau Ubin,1.4168,103.9673,31.5,0,63.8,2.1,23,2021-10-24T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.7,0,72.4,5.4,356,2021-10-24T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.7,0,66.8,3.5,10,2021-10-24T12:00:00
S116,S116,West Coast Highway,1.281,103.754,30.2,0,73,3.2,326,2021-10-24T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,30.6,0,62.7,6.7,28,2021-10-24T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,31.7,0,57,6.2,230,2021-10-24T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,31,0,56.7,4.4,245,2021-10-24T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.1,0,77.1,13.7,194,2021-10-24T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,30.8,0,65,6.8,274,2021-10-24T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,32.8,0,58.2,7.1,200,2021-10-24T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.4,0,67,6.6,277,2021-10-24T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,31.6,0,69.7,4.5,189,2021-10-24T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30,0,74.8,6.1,300,2021-10-24T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.6,0,71.3,7.4,201,2021-10-24T15:00:00
S116,S116,West Coast Highway,1.281,103.754,29.1,0,85.9,14.7,218,2021-10-24T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31.8,0,61.5,6.7,285,2021-10-24T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,32,0,59.3,4.7,281,2021-10-24T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,27,0,80.4,2.9,330,2021-10-24T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28,0,76.9,4.9,7,2021-10-24T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.4,0,77.3,8.2,47,2021-10-24T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.7,0,77.5,2.1,8,2021-10-24T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.9,0,87,7.2,12,2021-10-24T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.7,0,90.4,1.6,74,2021-10-24T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.4,0,73.1,6.3,48,2021-10-24T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.4,0,87.8,2,11,2021-10-24T18:00:00
S116,S116,West Coast Highway,1.281,103.754,28.5,0,85.1,5.1,51,2021-10-24T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.1,0,89.2,7.5,13,2021-10-24T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.7,0,78.8,2.5,344,2021-10-24T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26.2,0,80,2.1,63,2021-10-24T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.4,0,84.3,1.6,49,2021-10-24T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.6,0,83.5,2.9,344,2021-10-24T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.8,0,83.1,6.9,49,2021-10-24T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.9,0,81.6,4.1,347,2021-10-24T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.4,0,87.9,3.1,13,2021-10-24T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.2,0,96.2,0.6,110,2021-10-24T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.6,0,82.3,3.5,47,2021-10-24T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.5,0,83.5,1.7,8,2021-10-24T21:00:00
S116,S116,West Coast Highway,1.281,103.754,27.5,0,90.8,4.3,45,2021-10-24T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.8,0,87.6,7.5,26,2021-10-24T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.9,0,81.7,1.9,59,2021-10-24T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.9,0,85,1.1,2,2021-10-25T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.4,0,84.4,1,5,2021-10-25T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.9,0,81.7,1.9,336,2021-10-25T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.3,0,80.7,6.5,29,2021-10-25T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28,0,78.2,3.5,344,2021-10-25T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.4,0,87.6,1.4,55,2021-10-25T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.4,0,89,1.8,340,2021-10-25T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.3,0,83.1,2.2,26,2021-10-25T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.3,0,81.2,2.2,340,2021-10-25T00:00:00
S116,S116,West Coast Highway,1.281,103.754,27.6,0,86.9,3.1,44,2021-10-25T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.9,0,84.9,7.6,33,2021-10-25T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.5,0,86.2,1,74,2021-10-25T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26,0,85.3,0.9,301,2021-10-25T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,26,0,85.8,1.2,323,2021-10-25T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.5,0,84.6,2,316,2021-10-25T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.9,0,82.9,8,348,2021-10-25T03:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.1,0,90.6,2.4,323,2021-10-25T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.5,0,85.3,3.8,7,2021-10-25T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.5,0,87.2,2.3,340,2021-10-25T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.9,0,85.6,4.4,48,2021-10-25T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.2,0,86.9,1.3,38,2021-10-25T03:00:00
S116,S116,West Coast Highway,1.281,103.754,27.2,0,91.7,2.4,20,2021-10-25T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.7,0,84.2,6.7,35,2021-10-25T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.3,0,84.2,1.5,323,2021-10-25T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.5,0,86,0.4,356,2021-10-25T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,25.4,0,85.3,0.4,20,2021-10-25T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.1,0,87.7,1.8,337,2021-10-25T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.5,0,83.3,8.10001,344,2021-10-25T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.7,0,86.4,2,20,2021-10-25T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,24.2,0,96.7,1.3,55,2021-10-25T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.7,0,86,2,6,2021-10-25T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,25.6,0,87,1.5,9,2021-10-25T06:00:00
S116,S116,West Coast Highway,1.281,103.754,26.9,0,92.4,1.7,22,2021-10-25T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.4,0,90.7,6.8,28,2021-10-25T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25.3,0,89.3,0.7,113,2021-10-25T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29,0,70.7,2.6,287,2021-10-25T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.5,0,68.8,1.7,317,2021-10-25T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.5,0,73.8,2.6,201,2021-10-25T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.8,0,72.7,8.39999,341,2021-10-25T09:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.3,0,70.9,3.4,336,2021-10-25T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28,0,79.2,2.3,339,2021-10-25T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,28.4,0,82,2.7,290,2021-10-25T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28,0,82.5,5.9,343,2021-10-25T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.1,0,70.2,2.3,324,2021-10-25T09:00:00
S116,S116,West Coast Highway,1.281,103.754,28.7,0,84.8,1.4,5,2021-10-25T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.8,0,75.1,6.8,36,2021-10-25T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29.2,0,73.2,1.6,9,2021-10-25T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,31.1,0,59.7,2.9,302,2021-10-25T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,30,0,66.5,3.1,229,2021-10-25T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.8,0,75.1,2.4,8,2021-10-25T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,30.8,0,65.6,5.2,343,2021-10-25T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,32.5,0,57.9,6.4,203,2021-10-25T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.3,0,68.4,6.4,272,2021-10-25T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,28.4,0,81,2.3,200,2021-10-25T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30,0,73,8.60001,301,2021-10-25T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.5,0,87.5,1.4,12,2021-10-25T12:00:00
S116,S116,West Coast Highway,1.281,103.754,29.7,0,76.9,11.2,264,2021-10-25T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,32.3,0,59.5,5.3,5,2021-10-25T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.7,0,60.1,3.3,273,2021-10-25T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.8,0,73.9,4.3,296,2021-10-25T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,32.5,0,57.3,2.8,246,2021-10-25T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30,0,77.8,9.89999,207,2021-10-25T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.4,0,78.9,7.8,340,2021-10-25T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,32.8,0,59.8,6.5,214,2021-10-25T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30,0,68.3,7.5,273,2021-10-25T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,29.4,0,79.6,3.1,308,2021-10-25T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30,0,71.7,6.4,319,2021-10-25T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,31.1,0,69.6,4.8,310,2021-10-25T15:00:00
S116,S116,West Coast Highway,1.281,103.754,29.7,0,78.8,11.5,285,2021-10-25T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.8,0,74.1,6.2,356,2021-10-25T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,30,0,69.4,2.9,288,2021-10-25T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.4,0,74.3,2.3,309,2021-10-25T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.3,0,74.1,3.7,306,2021-10-25T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.5,0,85.3,3.8,342,2021-10-25T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.9,0,74.9,8.8,359,2021-10-25T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.8,0,69.9,4.1,311,2021-10-25T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.4,0,82,4.5,299,2021-10-25T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.6,0,84,2.1,334,2021-10-25T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.9,0,77.2,6,336,2021-10-25T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.1,0,89,3.5,26,2021-10-25T18:00:00
S116,S116,West Coast Highway,1.281,103.754,28.6,0,85.3,9,271,2021-10-25T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.9,0,76.6,4.9,348,2021-10-25T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.6,0,75.9,2.6,286,2021-10-25T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.3,0,81.7,1.3,304,2021-10-25T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.4,0,80.8,1.6,332,2021-10-25T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.7,0,87.9,1.3,313,2021-10-25T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.8,0,81.4,6.7,9,2021-10-25T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28,0,76.3,3.1,298,2021-10-25T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.8,0,86.7,2,342,2021-10-25T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26,0,94.1,1.8,43,2021-10-25T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.1,0,81.5,4.2,31,2021-10-25T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.3,0,92.1,2.1,23,2021-10-25T21:00:00
S116,S116,West Coast Highway,1.281,103.754,28.2,0,87.2,4.5,326,2021-10-25T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27,0,89.2,7.6,19,2021-10-25T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.8,0,83.8,1,338,2021-10-25T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26.7,0,88.9,1.4,328,2021-10-26T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.9,0,85.7,1.2,358,2021-10-26T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.7,0,90.5,1.6,309,2021-10-26T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.4,0,87.4,9,346,2021-10-26T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28,0,93.1,2.3,328,2021-10-26T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.1,0,93.7,2.1,355,2021-10-26T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.7,0,95.5,2.1,334,2021-10-26T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.9,0,85,4.2,33,2021-10-26T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.3,0,92.6,1.9,344,2021-10-26T00:00:00
S116,S116,West Coast Highway,1.281,103.754,28,0,91.1,4.2,350,2021-10-26T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.4,0,92,7.4,22,2021-10-26T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.2,0,89.7,1.3,329,2021-10-26T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.8,0,90.7,0.9,83,2021-10-26T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.1,0,89.6,0.7,73,2021-10-26T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27,0,93.2,1.9,3,2021-10-26T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.9,0,87.2,8.10001,16,2021-10-26T03:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.5,0,85.9,1.9,329,2021-10-26T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.6,0,91.8,2.9,22,2021-10-26T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.3,0,96.7,1.3,344,2021-10-26T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.6,0,83.7,3.6,33,2021-10-26T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,25.5,0,93.6,0.6,9,2021-10-26T03:00:00
S116,S116,West Coast Highway,1.281,103.754,27.5,0,87.9,3.8,350,2021-10-26T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.7,0,92.3,8,27,2021-10-26T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26,0,91.1,1,76,2021-10-26T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.5,0,91.5,0.8,346,2021-10-26T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,25.8,0,89.4,0.9,348,2021-10-26T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,26.8,0,93,1.2,333,2021-10-26T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.5,0,88.4,9.89999,358,2021-10-26T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.2,0,95.2,3.2,5,2021-10-26T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.1,0,95.1,1.1,319,2021-10-26T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.8,0,87.5,3.5,27,2021-10-26T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,25.6,0,93,2.6,326,2021-10-26T06:00:00
S116,S116,West Coast Highway,1.281,103.754,27.1,0,92.9,3.9,348,2021-10-26T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.3,0,94.2,7.5,22,2021-10-26T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25.6,0,93.7,1.3,324,2021-10-26T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.8,0,73.1,1.9,332,2021-10-26T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,29,0,68.6,2.6,320,2021-10-26T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.4,0,75.2,2.9,319,2021-10-26T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.6,0,75.1,9.39999,350,2021-10-26T09:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.3,0,75.8,3.5,310,2021-10-26T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.1,0,78.1,3.3,333,2021-10-26T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,29.3,0,78.8,1.9,335,2021-10-26T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.5,0,83.9,4.6,37,2021-10-26T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.7,0,79,3.8,318,2021-10-26T09:00:00
S116,S116,West Coast Highway,1.281,103.754,28.6,0,83.5,5.1,341,2021-10-26T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28,0,77.9,7.7,25,2021-10-26T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,29.1,0,72.2,2.6,16,2021-10-26T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,33.1,0,50.8,1.3,356,2021-10-26T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,31.5,0,60.2,3.3,315,2021-10-26T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,31,0,68,3,107,2021-10-26T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,33.5,0,57.5,5.3,333,2021-10-26T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,32.6,0,57.1,1.8,284,2021-10-26T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30,0,71.2,5.5,295,2021-10-26T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,31.7,0,64.3,2.3,290,2021-10-26T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31.1,0,67.7,6,351,2021-10-26T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,32,0,61.7,3.8,325,2021-10-26T12:00:00
S116,S116,West Coast Highway,1.281,103.754,30.4,0,75,6.5,277,2021-10-26T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31.5,0,61.9,6.6,29,2021-10-26T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.8,0,62,3.8,266,2021-10-26T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.2,0.2,87.1,1.3,313,2021-10-26T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,31.4,0,55.9,1.8,333,2021-10-26T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,31.2,0,71.7,2.6,228,2021-10-26T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.3,0,87.4,5.5,359,2021-10-26T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.7,0,79.4,5,357,2021-10-26T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,32.2,0,60,5.2,271,2021-10-26T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.9,1.8,87.5,4.3,261,2021-10-26T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31.2,0,67.7,6,310,2021-10-26T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.1,0,74.2,7.2,312,2021-10-26T15:00:00
S116,S116,West Coast Highway,1.281,103.754,31.2,0,73.4,3.3,84,2021-10-26T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31.1,0,67.2,5.6,47,2021-10-26T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.3,0,66.6,2.4,175,2021-10-26T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.8,0,66.2,2.3,44,2021-10-26T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,30.3,0,68.2,4.1,160,2021-10-26T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,30.4,0,75.5,7.1,98,2021-10-26T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,30.2,0,68.3,6.1,39,2021-10-26T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,31.2,0,67.8,3.9,174,2021-10-26T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.5,0,72.2,1.1,133,2021-10-26T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27,0,93.1,1.7,78,2021-10-26T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,31.2,0,69.2,4.3,306,2021-10-26T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.6,0,77.6,5,99,2021-10-26T18:00:00
S116,S116,West Coast Highway,1.281,103.754,30.2,0,79.4,4.5,185,2021-10-26T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,30.7,0,61.3,7.4,54,2021-10-26T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.3,0,61.7,2.1,165,2021-10-26T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,28.2,0,77,3.9,80,2021-10-26T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.3,0,78.8,2.7,51,2021-10-26T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.2,0,82,2.6,12,2021-10-26T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.5,0,80.6,6,38,2021-10-26T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.2,0,82.5,3,50,2021-10-26T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28,0,82.9,1.9,55,2021-10-26T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.4,0,98.1,0.5,228,2021-10-26T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.1,0,68.8,3.4,67,2021-10-26T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.1,0,80.1,2.2,46,2021-10-26T21:00:00
S116,S116,West Coast Highway,1.281,103.754,29.7,0,84.1,5.2,92,2021-10-26T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.6,0,82.6,9.10001,29,2021-10-26T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,28.6,0,77.5,1.3,85,2021-10-26T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.3,0,82.4,0.9,46,2021-10-27T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.6,0,81,2.7,58,2021-10-27T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.9,0,82.8,2.3,349,2021-10-27T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,28.1,0,81.2,6.8,24,2021-10-27T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.6,0,86.8,2.8,39,2021-10-27T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.4,0,83.2,3,72,2021-10-27T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.7,0,96.7,1,358,2021-10-27T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.9,0,77.5,2.3,76,2021-10-27T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.6,0,85.7,2.1,342,2021-10-27T00:00:00
S116,S116,West Coast Highway,1.281,103.754,28.9,0,86.7,3.7,82,2021-10-27T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,27.6,0,82,9,46,2021-10-27T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.3,0,83.7,1.3,80,2021-10-27T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26.6,0,83.6,1.9,45,2021-10-27T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.9,0,85.7,2,6,2021-10-27T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.1,0,88.2,2,6,2021-10-27T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.4,0,86.5,6.2,38,2021-10-27T03:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.1,0,98.9,0.9,41,2021-10-27T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.7,0,87.4,2.3,21,2021-10-27T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.1,0,98.2,1.1,33,2021-10-27T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.5,0,80.3,2.5,10,2021-10-27T03:00:00
S116,S116,West Coast Highway,1.281,103.754,28.3,0,90.2,3.4,39,2021-10-27T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.6,0,86.2,9.10001,36,2021-10-27T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27,0,85.6,0.7,328,2021-10-27T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.7,0,84.6,5.8,275,2021-10-27T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,25,0.2,91.4,4,280,2021-10-27T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28,0,87.6,7,202,2021-10-27T06:00:00
