,timestamp,image,camera_id,latitude,longitude,height,width,md5,traffic_count
34,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/1dbfad75-af99-4a43-8549-02aba040acc2.jpg,4713,1.347645829,103.6366955,1080,1920,028fdb52d3b0efb157fb333862c93cce,0
35,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/4737783b-4d47-4bda-b9d2-1d9baa524df5.jpg,4799,1.26027777363278,103.823888890049,1080,1920,cea419772967e4e15e4245c3d47bd966,0
36,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/9d47ad19-5443-479d-943f-7decb92d1b90.jpg,1001,1.29531332,103.871146,240,320,0a73bc85311c2820cbd81ea12fa90358,0
37,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/fdd8e36b-f26c-4342-8c74-fa870f5e7344.jpg,1002,1.319541067,103.8785627,240,320,71ee4affeebe129e0cc1dbf3374d89ef,0
38,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/27746c41-b4b4-4d58-b00a-163600e20ffa.jpg,1003,1.323957439,103.8728576,240,320,91c26fabc955008b2c5c7e8ddcbd2c1a,1
39,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/a8380b71-03c4-49ed-a816-65e5ef99ece9.jpg,1004,1.319535712,103.8750668,240,320,6b72d4148ec4be31a4ff28224f15c70c,0
40,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/5963aac9-a130-4334-99e3-ccbcf80bdcb5.jpg,1005,1.363519886,103.905394,240,320,0cc72dad68aa3ba53704b6a381953f8e,0
41,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/3475bf17-e18a-44ca-ae03-88cd34a55412.jpg,1006,1.357098686,103.902042,240,320,b59b5568e38ee70c18e649fe17998bf2,0
42,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/6deedcf6-7175-4f41-9017-490e860dbbd5.jpg,1501,1.27414394350065,103.851316802547,240,320,e1c761788f82d5217d7389fc51e218e3,0
43,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/17698450-c580-4e3e-ac5a-ed68ed3e71fd.jpg,1502,1.27135090682664,103.861828440597,240,320,24a28851cfa4d084d02b790f0401e449,0
44,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/9726055f-311d-4c10-ba45-f8931c24caa8.jpg,1503,1.27066408655104,103.856977943394,240,320,5cc96023d1857a052bb2b8bbf6e73768,0
45,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/b3408039-abc9-4477-bf28-b7cd7a81bd65.jpg,1504,1.29409891409364,103.876056196568,240,320,6c18d165ebdb8a1ce01b8e57e1c767fe,0
46,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/4bb39428-a8b9-43dd-8b05-6caeea7c32d2.jpg,1505,1.2752977149006,103.866390381759,240,320,4b09bc18d1d0c5fce7c8387799da2ac0,0
47,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/1e12cbe8-861e-4d2e-b091-1c85a500fe83.jpg,1701,1.323604823,103.8587802,1080,1920,485c19f6894ec03ef1f13f13cbd93ac5,1
48,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/b7113a74-77cb-4484-b360-bcc3889042c2.jpg,1702,1.34355015,103.8601984,1080,1920,02e644a27f7cd38991f2fe8b73a4c08b,0
49,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/110544fb-e822-415a-a61f-28f87e8af36c.jpg,1703,1.32814722194857,103.862203282048,1080,1920,8c145fe5c569b25d968e5c1fed325875,2
50,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/f847b605-77b3-4d05-8949-def7a79f5907.jpg,1704,1.28569398886979,103.837524510188,1080,1920,2d06890d45c68c6df1957f1e9f359b17,0
51,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/a8e6bac8-bceb-43a4-a9d3-01cf8f0dd11a.jpg,1705,1.375925022,103.8587986,1080,1920,100cf2c6848fe6bba1c6b97fc8b4fd5b,3
52,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/8643f25c-fe3a-43cd-8041-2db34bfc4e83.jpg,1706,1.38861,103.85806,1080,1920,348740c51eb9e6f57fe969e201dfe91a,1
53,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/23320ae2-7793-44ab-941d-4d18846ff6d0.jpg,2701,1.447023728,103.7716543,1080,1920,370781173ebf56bf4838fc02f1f8a2f3,0
54,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/e886dcf4-615c-40d3-af56-46cdc5e4c993.jpg,2704,1.429588536,103.769311,1080,1920,ca52964e77561d9c4aa2260bcee032d1,0
55,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/799fd8ec-4fb5-4eb3-9c48-ec78aeab1fae.jpg,2707,1.3983,103.774247,1080,1920,a807de9936c0af37b005799bdd987098,0
56,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/a99f15fa-4466-44e5-bcf5-cea8025d4538.jpg,3704,1.2958550156561,103.880314665981,1080,1920,27c57781e10bb9582898ba779021e2a5,0
57,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/bfa6d067-89a8-4d99-a543-31b884408421.jpg,1707,1.28036584335876,103.830451146503,1080,1920,30e3cd4317bb32c39436e1915929426a,0
58,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/3da3e75d-ccff-4050-9fb8-b3950d2377a6.jpg,3704,1.2958550156561,103.880314665981,1080,1920,5372a4a48279a6fc4c97100ec859c2e6,0
59,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/97989ab5-2ab1-4e09-89c1-d99964c656dc.jpg,3795,1.30145145166066,103.910596320237,1080,1920,e66e8381723ce1d02924ca854b4d3cfd,0
60,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/0afe4ec7-5607-44bd-95b0-4819a1ab3f66.jpg,3797,1.29565733262976,103.885283049309,1080,1920,9f216c12108c76e3a3d4133a660c07ad,2
61,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/51874e4f-1abe-43b0-95d3-40fda411b3fd.jpg,4701,1.2871,103.79633,1080,1920,b6be7a66af6c6d8b6e7934255710e6f5,3
62,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/f59063de-91cc-44a2-a974-ddda5d830a38.jpg,4703,1.348697862,103.6350413,1080,1920,610c4ced178bb1d47a596d5a81d41701,0
63,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/49584d9c-8257-4234-a650-0a301d0178fa.jpg,4707,1.33344648135658,103.652700847056,1080,1920,de14fe79463e105d4b95f0f693505233,2
64,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/587a0f43-3dd7-4a54-9edf-0aee98bd27c0.jpg,4714,1.31023,103.76438,1080,1920,d40ac407bebe067dd614e42cb5c00fe3,1
65,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/4acdddf1-5d2f-45d7-a1af-e170b7dd2a67.jpg,4798,1.25999999687243,103.823611110166,1080,1920,6d1af6fc6d6b2c946abec6c1b3d548ca,0
66,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/1ddaa6e0-a973-4003-a917-51629dd7dd9b.jpg,5794,1.3309693,103.9168616,1080,1920,7de984b589da3d2b7736903a5199e516,0
67,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/7e86950d-9230-493b-951d-8913aee923c6.jpg,5798,1.32036078126842,103.877174116489,1080,1920,634f8f0e862881b0f774a69987e08b32,2
68,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/9ab6c8e2-ba0b-4c75-8306-6ef9a4d17054.jpg,5799,1.328171608,103.8685191,1080,1920,f34fd459048b98986a9c1f171134aa18,3
69,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/10663101-47c5-49a5-87e7-5458f4c15ce4.jpg,6703,1.328899,103.84121,1080,1920,665bf7ffe33e97df7a6ab3023c3adba1,2
70,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/3f73fbc1-f2e1-47a9-8d5b-ca18dcce7a84.jpg,6704,1.32657403632366,103.826857295633,1080,1920,c51bce6a828dd4354ef698d6dcad9e85,0
71,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/4a846804-05b6-4e31-a37e-38f40d33eb86.jpg,6712,1.332691,103.770278,1080,1920,d6d3619f02e70a603c8e7d96a5c69c4c,7
72,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/b430a1fe-42a0-4c29-b319-027d400480ab.jpg,1001,1.29531332,103.871146,240,320,94a4138d4433061be7553bc22908eb3e,0
